 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Total Asset Return Growth Rate Ratio, Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Current Liability to Assets, Retained Earnings to Total Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability,Bankrupt?
0.582703651343051,0.645061055385957,0.635044702607206,0.605255192493406,0.605255192493406,0.0726794209940277,0.183388816316211,0.183388816316211,0.183388816316211,0.245060035927011,0.115788616562169,0.2068991489041199,0.266385372714487,0.102216041358043,0.897783958641957,0.115809272558503,0.195203981600181,0.4001153298206729,0.8829778785053359,0.8233677608201501,0.46749660989164,0.107620231089407,0.949841022162268,0.617257735799114,0.0202044116130435,0.844582929911345,0.605254733950177,0.0370916791635144,0
0.5242041632135721,0.579317488006978,0.573745917875689,0.605644359244152,0.605644359244152,0.181394878024092,0.181829674265728,0.181829674265728,0.181829674265728,0.23116195518578,0.113834378307955,0.1864879114257739,0.264050322089346,0.144904314176014,0.855095685823986,0.113830670770433,0.185528994796773,0.395954410800298,0.7847333589610259,0.416696002360235,0.0628535435706136,0.116358788600125,0.940977775347754,0.5875791235206971,0.0363385890190158,0.817782345414677,0.605645072175146,0.0252329318475641,0
0.5076780578169939,0.572176188399477,0.559505326837625,0.612490811340607,0.612490811340607,0.108411782569086,0.28941047574902,0.28941047574902,0.28941047574902,0.248936371371845,0.10904174641732377,0.2009490095654139,0.263956298420247,0.061946367566587,0.938053632433413,0.110899408862182,0.2,0.3946767372967589,0.814658583301245,0.409699543916359,0.0197600645459442,0.067158485356357,0.955243844276485,0.572230275016304,0.0232864147496506,0.819556827080287,0.612488290959675,0.0622707746333709,0
0.524057914493248,0.5821522023549929,0.584881417634777,0.5995618270658271,0.59960506781591,0.0,0.1900467742615139,0.1900467742615139,0.1900467742615139,0.234943745863666,0.1112287273023369,0.18520750169466,0.263647030483872,0.0992532575505638,0.900746742449436,0.111257674206524,0.184269662921348,0.397254697994166,0.809145102770022,0.428722683376479,0.194334875094648,0.0981497509397699,0.9415221095228332,0.627137787945948,0.0289049578138497,0.8252664992325258,0.599561212122652,0.0382752607262353,0
0.5034855945010479,0.54650021805495,0.549440548209219,0.602531025238185,0.602531025238185,0.100415021763336,0.208461506046943,0.208461506046943,0.208461506046943,0.2210456651224349,0.0993404445892028,0.177750997966408,0.264073633742841,0.149620582277716,0.8503794177222841,0.0993209243245884,0.176781539853706,0.3933425295674,0.7475732890532991,0.188463987507201,0.0204049088155017,0.0841802929862639,0.9430729517800972,0.598546041654114,0.0503226557120113,0.803404424748271,0.602528368055287,0.0243204975902891,0
0.52332667089163,0.579808111644134,0.5717115477273941,0.616259963389498,0.616259963389498,0.18119242838344,0.1832623993931989,0.1832623993931989,0.1832623993931989,0.233147395291671,0.114974350622913,0.1880695940347969,0.263965623081645,0.118964839616652,0.8810351603833481,0.114970605956976,0.187120126687278,0.4021166414147121,0.7781517320761842,0.169326522130785,0.0570480297924295,0.0539904136497551,0.944317708373742,0.620303709547288,0.030710612014596,0.8232433034793379,0.616256099514107,0.0314632829413781,0
0.474479598303515,0.537723506323594,0.525884683334226,0.598956456564667,0.5989060090229029,0.369571819010021,0.172601238885846,0.172601238885846,0.172601238885846,0.215751158173395,0.0986890318377982,0.171951495066657,0.26424846883105,0.1733833177132149,0.8266166822867851,0.0986939599719902,0.17094487595204,0.3939417923610949,0.798071860737398,0.553926713553209,0.0816069532576587,0.16451800425646,0.927915289356412,0.5727256505370251,0.0364873258202855,0.7979414989576759,0.5989569707775911,0.0204838942521214,0
0.5242041632135721,0.564925861317052,0.573478237593019,0.615214978595829,0.615214978595829,0.0,0.153217310690658,0.153217310690658,0.153217310690658,0.219060225016545,0.102841788128003,0.173683814114634,0.264113263553784,0.0747044774314478,0.925295522568552,0.102862865797059,0.1726792851217859,0.4000927161303449,0.8840356083097192,0.643098516601051,0.4974310070685179,0.0793517329133748,0.8894127248628579,0.6790079655114201,0.0166279460428667,0.813649990903584,0.615214145171681,0.0515188327484482,0
0.492126943889241,0.545518970780637,0.539215161411211,0.600844635984952,0.600880669943355,0.419171980969734,0.189878218364165,0.191015970671274,0.191015970671274,0.221707478491065,0.10178324240697,0.176545906454771,0.2644279708759739,0.1220485533754569,0.8779514466245429,0.101739215398896,0.17613302164241,0.393919178670767,0.765933189062007,0.2656513557129489,0.0296279849002133,0.0944532430121206,0.933731335058484,0.5988025640383621,0.0408654249491476,0.8027411383859759,0.6008464987740091,0.0305910996606616,0
0.58782235655438,0.629034016572176,0.6196263183253921,0.608584730249787,0.608584730249787,0.237270978844013,0.211411234250558,0.211411234250558,0.211411234250558,0.260943556774133,0.132236788535136,0.218121563606236,0.264642438088134,0.0982858179399583,0.901714182060042,0.1322487664272799,0.2172008144182189,0.3989620316139389,0.8811481478130669,0.743518327509447,0.297559738170161,0.1045353864500069,0.950213709042022,0.546055379419117,0.0200259759997572,0.8466732074051819,0.608581355036326,0.0386828214872464,0
0.524301662360454,0.577245965983428,0.5684458482788161,0.601976102278788,0.601976102278788,0.245368964470088,0.265222704479373,0.265222704479373,0.265222704479373,0.264158078850336,0.143229378715088,0.223544475408601,0.2641614409710079,0.162560087069565,0.8374399129304351,0.143232856189034,0.221008973682226,0.408821600597001,0.820188287123087,0.498392371963092,0.0564487878544651,0.125144419970304,0.942198980234659,0.554862253550651,0.0297116109778459,0.8185399487280258,0.601974200069325,0.0220976608191899,0
0.505240579144932,0.54709986916703,0.538197976337063,0.614162787010479,0.614292509260727,0.5974288895637211,0.1799334204205469,0.1799334204205469,0.1799334204205469,0.221140209889383,0.10878592948457,0.180989681403932,0.263905012782557,0.1387066541705719,0.861293345829428,0.108741674401941,0.180046753638489,0.396836344723095,0.764111946418782,0.319906257963045,0.0411265321293247,0.137165041728119,0.9340474524169592,0.574078721192318,0.0435163615668559,0.8038002096126858,0.614162512023197,0.0265158366604895,0
0.4860819967825279,0.532980811164413,0.542427324803255,0.6030931549892621,0.603302151947996,0.0,0.177362942985968,0.177362942985968,0.177362942985968,0.2126311808641389,0.0977119127106913,0.1681855840927919,0.264089951900288,0.1354113129969469,0.864588687003054,0.0976598759099125,0.167181962144635,0.392698039393049,0.772095017785355,0.219521448774748,0.0361327344294918,0.092403683409682,0.9305195006088532,0.603207310885701,0.0383059908999368,0.7937377784255559,0.6030942713800921,0.0272404200339651,0
0.520840442646127,0.572394243349324,0.562342737833931,0.6114818605053399,0.611604375963908,0.252657151533556,0.186338544519826,0.186338544519826,0.186338544519826,0.228703791245155,0.117010015471053,0.18520750169466,0.264003698782355,0.0757021495298848,0.9242978504701148,0.116965492533425,0.1842319583741799,0.39871328102033,0.8349076885508778,0.453111218365102,0.123543501943412,0.071261271706333,0.942106474834381,0.6667980988879211,0.0206873992787354,0.820694642899875,0.611482935492243,0.0508390857729736,0
0.4991956320382199,0.507304840819887,0.539268697467745,0.592556825552401,0.592556825552401,0.0,0.173570435295605,0.173570435295605,0.173570435295605,0.208754845419306,0.0905463724452406,0.164871582435791,0.263623718830377,0.0717416936239683,0.928258306376032,0.0905189962056443,0.163909207450419,0.3905271251215489,0.8083202566735709,0.337885311903052,0.1749207288000649,0.0560062152920125,0.928506078863214,0.598590720689546,0.0223606889747396,0.781975753832874,0.592552053497811,0.0537120727762829,0
0.454004777458197,0.4729611862189269,0.4934418330745759,0.5745902938929649,0.5745902938929649,0.0,0.1630778306856009,0.1630778306856009,0.1630778306856009,0.193249503639973,0.0813451673316505,0.152971303758379,0.2638428483732349,0.155394987453518,0.8446050125464821,0.0817333528750794,0.1526581705753709,0.3770154451504939,0.7282260228771981,0.0811655553869341,0.0562814629151587,0.0632983345577963,0.919364934230353,0.572952873349204,0.0796215941095807,0.759678078384365,0.574587577741745,0.0232841794925784,0
0.558962609077171,0.604611862189272,0.597997751485626,0.6058677697862471,0.6058677697862471,0.2111549751999189,0.1875605747756099,0.1875605747756099,0.1875605747756099,0.2390091708423939,0.113671525120104,0.194170369812458,0.264256241695223,0.0626114822988784,0.937388517701122,0.1136515380982619,0.193220722419124,0.408719838990525,0.824400112781869,0.426755378340877,0.261101765642705,0.0631424484193327,0.946543359399464,0.663507951509226,0.0208399761141017,0.838969973266533,0.605864130536329,0.0616132576995484,0
0.520791693072686,0.5526602703881379,0.5652872209433051,0.607301921330662,0.607301921330662,0.0989978742787731,0.189203994774767,0.189203994774767,0.189203994774767,0.221612933724118,0.1081345167331649,0.176922497552158,0.264164549191474,0.115155546149893,0.884844453850107,0.108090282866774,0.175952039816002,0.3972773116844939,0.8123676354163479,0.552896942426707,0.0186268597138703,0.0965716984304716,0.9351102756440908,0.6515743619255,0.0280863015972952,0.8066542991829799,0.607300834602932,0.032607106107656,0
0.538975283966265,0.585532054077628,0.5760479683066551,0.6074028164141889,0.607410023205869,0.0877619192225934,0.194387088618263,0.194387088618263,0.194387088618263,0.2178311430462319,0.097956192492468,0.1853581381336149,0.264548414419035,0.050095232336669,0.9499047676633308,0.0977820118227564,0.183530653796848,0.3971529363876889,0.8190791479338421,0.313189933127255,0.26528320542346,0.02569225204897,0.936674848179293,0.626567241062134,0.0120560628996631,0.8253558970289059,0.607397520831407,0.04752347549714305,0
0.501096865402428,0.519515918011339,0.5406606349376311,0.5925279983856789,0.5925279983856789,0.0,0.164131305044035,0.19070183807020077,0.164131305044035,0.203933062305001,0.0880221480335477,0.163967763802064,0.263755041145068,0.1798530701091389,0.8201469298908609,0.0880355659778201,0.1629816755900759,0.3866601840754389,0.7130039044002192,0.156288944886899,0.087167008158138,0.0896461272953991,0.927455901607074,0.592635146990023,0.0908616217644779,0.7857527645237661,0.592525283114134,0.0196110881763631,0
0.6527080388046601,0.73430004361099,0.7184538786872959,0.618256244684991,0.618256244684991,0.0128555521813949,0.216046521427668,0.216046521427668,0.216046521427668,0.297910560650468,0.1638303069782589,0.246893123446562,0.268352876269514,0.104543942921063,0.8954560570789369,0.163808686306121,0.23635472437976,0.4138079193143529,0.912490955238245,0.4001493026220891,0.208107092246121,0.10539640076073,0.952055647103289,0.668795664401961,0.0176264984588441,0.8799121421485621,0.618253538115639,0.0362031236831529,0
0.500950616682104,0.5634539904055821,0.551367846244446,0.614595194511308,0.61417720059384,0.15598744812228,0.1819560911887399,0.1819560911887399,0.1819560911887399,0.226340172071476,0.103411774285482,0.181290954281841,0.26392443916047,0.127309006258125,0.872690993741875,0.102781441855163,0.179858230902647,0.394767192058072,0.761631282500016,0.287787598242132,0.0353046762726516,0.0983218469852578,0.937411088248592,0.599424401805824,0.0429103706847169,0.813771696818659,0.614591545365421,0.0291888166984479,0
0.5241554136401311,0.577082424771042,0.5632528507950101,0.605550670952306,0.605550670952306,0.283733171373621,0.193502170157178,0.193502170157178,0.193502170157178,0.233620119126406,0.116032896343946,0.193040596520298,0.263512599948714,0.0928742026181334,0.907125797381866,0.116029117201622,0.190181735917352,0.400194477736822,0.869180285548491,0.623326238986276,0.188973689119163,0.0923626134256592,0.944623235342534,0.557631854053645,0.0197050381624972,0.823169803486283,0.6055521554640301,0.0410868661023749,0
0.464144688733974,0.533853030963803,0.51662294555383,0.598740252814252,0.598740252814252,0.0,0.184020900931271,0.184020900931271,0.184020900931271,0.212253001796351,0.0933148766387102,0.17074640355502,0.264649431584182,0.106629984581431,0.8933700154185692,0.0932874102301041,0.169753412261519,0.3904592840505639,0.7457534416831351,0.128535312106214,0.007164812656054,0.0447671157176864,0.9319004152353773,0.564602829874578,0.0548115412366961,0.797546625724061,0.598740250086507,0.0354432607007132,0
0.506069321893433,0.571576537287396,0.558059853311205,0.605781288286081,0.605781288286081,0.105375037959308,0.200918629640555,0.200918629640555,0.200918629640555,0.2396709842110239,0.112124419835518,0.1920614596670939,0.263894134010925,0.158146143846177,0.841853856153823,0.112088198413862,0.190679435939974,0.3967685036521109,0.772977364965955,0.540690923588992,0.0760282024860274,0.148771316292923,0.9472399696721908,0.591381109510547,0.0413447068309839,0.8172649222227131,0.6057806739048549,0.0228177719920476,0
0.490176960951592,0.5519515918011341,0.541410139729108,0.605752461119359,0.605752461119359,0.17319566757769,0.18532720913573,0.18532720913573,0.18532720913573,0.223787463363903,0.105935998697174,0.1788807712585669,0.264399219836663,0.143815944614082,0.856184055385918,0.105110166593385,0.1772792398763289,0.394823726283892,0.8536089099215791,0.640008416855032,0.1892800867058119,0.132178900799686,0.9352236848620932,0.618490378344807,0.0257116356629447,0.8073461978114821,0.6057530294082629,0.025448595284226,0
0.436942426753766,0.488334060183166,0.479629530488784,0.599396070857176,0.599388864065495,0.0,0.176309468627534,0.176309468627534,0.176309468627534,0.1922095112035549,0.0924191841055289,0.154025758831061,0.263084442579512,0.145781056323125,0.8542189436768749,0.0924650284169557,0.153419802428173,0.391103774224916,0.806066846268359,0.411595347420483,0.18621905336265,0.1245610470148669,0.9235245261149472,0.602982500388204,0.0321893281178554,0.765596201677905,0.5993974942832809,0.025059299376909,0
0.4669234144201239,0.5354339293501961,0.5257240751646229,0.6119286815895301,0.6117773389642399,0.0,0.185875015802115,0.185875015802115,0.185875015802115,0.216034792474237,0.0959205276443286,0.1684115387512239,0.263646253428756,0.111134625268313,0.888865374731687,0.0959174035533408,0.167491139431415,0.3921326971348449,0.802466580543377,0.396343373644482,0.1942297420357029,0.1156636849268,0.9347073314801222,0.5720110300733929,0.0321148080831073,0.7982921468862622,0.61192846505824,0.04752347549714305,0
0.483547018963584,0.549934583515046,0.538197976337063,0.6038931088657951,0.6038931088657951,0.0,0.1991066537440479,0.1991066537440479,0.1991066537440479,0.223976552897797,0.0974676329289146,0.177449725088499,0.263883255239294,0.118148562445204,0.8818514375547959,0.0974726008435519,0.176464821657492,0.39298071052215,0.787821586230733,0.377326696477071,0.0702262323918526,0.084769045740667,0.935743377085564,0.54787095828623,0.0323462228733775,0.806966564764174,0.603889695395563,0.0316990770992145,0
0.560327597133525,0.610662887047536,0.6159858664810749,0.625246832615057,0.625246832615057,0.073995343658265,0.183346677341873,0.183346677341873,0.183346677341873,0.2388200813085,0.1196970930705969,0.190931686374934,0.263641591098057,0.0640626417147867,0.935937358285213,0.119652482615988,0.189947967724908,0.400126636665837,0.919281361095833,0.5519301132111789,0.2988965229025589,0.0695541417509573,0.9467464918892808,0.6933389316137131,0.0128476652822895,0.8079695302193961,0.6252419748088339,0.04752347549714305,0
0.547652708038805,0.6081007413868289,0.584827881578243,0.6116332031306301,0.6116332031306301,0.2433444680635689,0.1892882727234419,0.1892882727234419,0.1892882727234419,0.235227380164508,0.119289960100969,0.19771032612789,0.264368914687119,0.0994648849653838,0.900535115034616,0.119277932483267,0.193484654249302,0.410902060107189,0.8598756972195409,0.519108523829789,0.234177394681279,0.0492176521367424,0.942869238222212,0.6538639108496059,0.0137355965709671,0.830195206170793,0.611628162553546,0.0381965939019135,0
0.383366645541851,0.558586162730719,0.421328764923176,0.629369117456291,0.629369117456291,0.0,0.154523618895116,0.154523618895116,0.154523618895116,0.198733100122908,0.0762152919143392,0.1581682609023119,0.263810212058341,0.0269976116334613,0.9730023883665392,0.0761883824319703,0.157175175326144,0.372797991904299,0.8655053081647758,0.454085169033503,0.320884303608875,0.0149766338810514,0.8761217467898191,0.467914408132459,0.0049065092947522,0.730134324416485,0.629368416707788,0.136511843642019,0
0.5835811436649929,0.6389010030527691,0.633117404571979,0.603158016114386,0.603150809322706,0.123595505617978,0.218490581939236,0.218490581939236,0.218490581939236,0.276732532854306,0.115462910186467,0.228892068991489,0.264852242969594,0.1229555280104,0.8770444719895999,0.1154591496083509,0.225397782972627,0.396203161393908,0.7812746731768921,0.37635315055614,0.0605244312655258,0.0945390427031464,0.955299075644657,0.6047465729864301,0.0354055540805491,0.8510409868868392,0.603153838186323,0.0303397186180431,0
0.5283966265295179,0.581879633667684,0.5833288719952889,0.613261938050419,0.613261938050419,0.0747039174005466,0.213223210147065,0.213223210147065,0.213223210147065,0.2392928051432349,0.123117010015471,0.191308277472321,0.264037889207481,0.101067206820449,0.8989327931795509,0.123104857752373,0.190234522283387,0.4015060717758529,0.7835534895238979,0.2108167678297919,0.0544370273684197,0.0519090997499025,0.94412836522298,0.6104360645475121,0.0282007500494739,0.822083854846638,0.613259548264601,0.0375442530114177,0
0.468629649490567,0.532217618839948,0.521494726698431,0.657374709926635,0.657374709926635,0.0,0.146095824027643,0.146095824027643,0.146095824027643,0.215089344804765,0.097956192492468,0.169541312043383,0.26448469589948,0.24781570275418,0.75218429724582,0.0979530021007377,0.168592112208732,0.392584970941408,0.761692198389467,0.706465913884383,0.1118245197149069,0.200432300803098,0.9134378911668992,0.684440503917776,0.0455174541227807,0.7966022899282909,0.657369913727303,0.0131384999059599,0
0.554282650026812,0.6170955080680329,0.609133251244713,0.605485809827181,0.605485809827181,0.0733879947363093,0.196578315283806,0.196578315283806,0.196578315283806,0.254230878320885,0.101864669000896,0.2053927845145739,0.264612909993706,0.135290383045621,0.8647096169543791,0.101885778494308,0.202239650101802,0.394360145632166,0.7847310202648989,0.471509044011236,0.0457815091158259,0.122058812089708,0.9453943933613692,0.527171977289449,0.036765971325643,0.837674101294737,0.605485526497116,0.027271738128976,0
0.445961097840394,0.5214784125599651,0.5047914770598,0.6045993744504821,0.6045993744504821,0.0,0.168176646580422,0.168176646580422,0.168176646580422,0.212253001796351,0.0909535054148685,0.166679219703246,0.263856835365332,0.0432929225745987,0.956707077425401,0.0909016887325549,0.166194103008823,0.386671490920603,0.783743238384476,0.187312952987651,0.0027454522361223,0.0482568972314761,0.929953586011058,0.5934303277134606,0.0272734075257413,0.7910654182591608,0.60459822643262,0.0883533995828962,0
0.550431433724955,0.612843436546009,0.596231061620001,0.614292509260727,0.614292509260727,0.164085433748355,0.1879819645189839,0.1879819645189839,0.1879819645189839,0.246478207431219,0.131096816220178,0.202831965052346,0.26413191287658,0.128881095625359,0.871118904374641,0.1308564170208609,0.20168162280371,0.4094660907713529,0.8941312306731249,0.6781320088496301,0.0581910351255914,0.0828283420221777,0.9459124038805392,0.624947352129515,0.03155530469097972,0.8400344450889191,0.614293241018423,0.028795264507822,0
0.496709403792717,0.531236371565635,0.5426414690293909,0.629830352123842,0.629830352123842,0.211559874481223,0.184020900931271,0.184020900931271,0.184020900931271,0.214711165736976,0.094699128735445,0.170068539579724,0.262828014391061,0.0147836865495662,0.985216313450434,0.0947123292132819,0.169074730412488,0.3916465027927909,0.899084028531699,0.5053871020827101,0.353080628864831,0.0191145330371083,0.931858393940774,0.5954722678937711,0.0048194853863617,0.7962438598246171,0.6298287571871011,0.226250321086208,0
0.546190220835568,0.600305276929786,0.585416778200118,0.603417460614884,0.603417460614884,0.2297803421398929,0.19057231669826816,0.182588175803801,0.182588175803801,0.239765528977971,0.1225470238579919,0.195752052421481,0.264685176119542,0.143634549687094,0.8563654503129059,0.122494178188154,0.19481185430963,0.4022749372470089,0.892329398545697,0.8106386736869079,0.178556377963329,0.145533534570183,0.941925822150374,0.5524399296777529,0.0230026024847465,0.827832467664079,0.6034158037517809,0.0254868073637799,0
0.504899332130844,0.557075883122547,0.5606295840248411,0.603136395739345,0.6030931549892621,0.0263184532847454,0.194977034258986,0.194977034258986,0.194977034258986,0.229460149380732,0.103493200879407,0.182044136476614,0.2637068637278439,0.147111285787707,0.8528887142122931,0.103481687755468,0.18109494004977,0.393240767960924,0.781092816243357,0.336199946595411,0.027280681834545,0.117141909631662,0.938924334447524,0.592746160371491,0.03738479019082,0.8111192509484241,0.603134590261722,0.0247962525347716,0
0.491541949007946,0.619167030091583,0.538519192676267,0.617384222891653,0.617384222891653,0.0868508958396599,0.229025325523577,0.229025325523577,0.229025325523577,0.227569254041789,0.111065874114486,0.216087971680349,0.264766766906777,0.0789974907035099,0.92100250929649,0.111078541534353,0.2151572279616919,0.393376450102892,0.7933673334859329,0.2113021567641719,0.0898086290967887,0.0157354097450682,0.9488494180519,0.595891252013677,0.03155530469097972,0.8487406572922009,0.6173801401147629,0.0486548249542764,0
0.507239311656023,0.572830353249019,0.559077038385353,0.5962250825177651,0.5962250825177651,0.0873570199412896,0.334962707007711,0.334962707007711,0.334962707007711,0.29053606882859,0.125071248269685,0.2358966634028769,0.26400913816817,0.1749856395682799,0.82501436043172,0.125050889963685,0.234846542493025,0.450905678297641,0.76729732364418,0.540391060381547,0.058713598566804,0.169824596083249,0.955678012929416,0.611014052273397,0.0435306570019297,0.81685320752297,0.5962254966299539,0.020262870427845,0
0.478184565885048,0.507577409507196,0.531934257722576,0.605745254327678,0.605745254327678,0.0,0.170873540938014,0.170873540938014,0.170873540938014,0.20364942800416,0.089894959693836,0.1620848083151309,0.263159039870698,0.154548477794238,0.8454515222057621,0.0898838894588565,0.161156775507126,0.3897921801858849,0.819737867159178,0.286995431751984,0.151762300669314,0.0459237230145522,0.9265605374257,0.569416579889828,0.0179072421537677,0.7814080554515072,0.605745596601795,0.023432157822312,0
0.384926631891971,0.410488443087658,0.4295733176294229,0.586265296415342,0.586265296415342,0.0,0.156714845560659,0.156714845560659,0.156714845560659,0.1814314077715799,0.0790652227017344,0.1446862996158769,0.262839670217809,0.138011306950449,0.861988693049551,0.0790626475808947,0.143669406530428,0.3847267135523849,0.6965347842110501,0.176364434074546,0.0358706057729273,0.138559251452224,0.896988131007144,0.505893392220219,0.0858457264738595,0.7197035181497622,0.586266886156129,0.0266619195550548,0
0.511431774971969,0.5773549934583521,0.562449809946999,0.598740252814252,0.598797907147696,0.086648446199008,0.2189119716826089,0.2189119716826089,0.2189119716826089,0.2422236929185969,0.105203159351844,0.194923552007231,0.2639819412390919,0.11315343563431357,0.8821235299452791,0.1049798882863519,0.1927682678531029,0.408109269351665,0.80433741248217,0.5501886036474611,0.225589990645748,0.115691040381923,0.9407309088970128,0.618407453591729,0.0317322632144204,0.821402036689427,0.5987368865282591,0.0317823121752274,0
0.5058255740262271,0.576319232446577,0.5612184806467161,0.613550209717638,0.613550209717638,0.0250025306205082,0.333487842905904,0.333487842905904,0.333487842905904,0.2420346033847029,0.104958879570068,0.193191232959253,0.265166950291784,0.0404813012062763,0.9595186987937242,0.104198218444151,0.1904305859286629,0.394167929264377,0.793168528867342,0.2491171808525069,0.0128983679528266,0.0435491015225766,0.9406508805550572,0.578718512686464,0.023021409399899,0.8126221057145101,0.61354718611344,0.0941510191040123,0
0.53166284795008,0.5950719581334499,0.582365222977675,0.610227878752937,0.6102350855446171,0.131389816783075,0.1954405629766969,0.1954405629766969,0.1954405629766969,0.255270870757304,0.1196156664766709,0.205844693831438,0.2642158348291639,0.172053088248632,0.8279469117513679,0.117527317732506,0.201651459165975,0.3978765744781889,0.76530468668439,0.481195889369985,0.0869600506839925,0.14523720555728,0.9429434988273828,0.608024929698485,0.0433978050670417,0.829011947509749,0.610228939258198,0.0206724007920811,0
0.541705260078974,0.572721325774095,0.59831896782483,0.61373037950965,0.61373037950965,0.0820933292843405,0.180312671189583,0.180312671189583,0.180312671189583,0.227947433109577,0.108053090139239,0.182119454696091,0.264431856151557,0.11509508117423,0.88490491882577,0.107414464149038,0.180114621823392,0.40070117888274154,0.791843284004582,0.4001493026220891,0.242378018489219,0.0904881592285461,0.9388057837314252,0.62246117658444,0.031942570721154,0.8172424559368872,0.6137258694520121,0.04752347549714305,0
0.441086140496271,0.506541648495421,0.4906579581348039,0.59450265930613,0.59450265930613,0.0,0.171421347604399,0.171421347604399,0.171421347604399,0.2018530774321639,0.0844393779008224,0.160126534608722,0.263490842405452,0.157632191553043,0.842367808446957,0.10898461703024394,0.1590981072317319,0.314771262522331,0.864056786320353,0.4001493026220891,0.0389183356110374,0.158882370738289,0.925963761009176,0.6046405421835,0.0267610690176455,0.777825185924972,0.5944974349961489,0.022901559237313,0
0.52215668112904,0.57582860880942,0.5661973339043851,0.6042678620331801,0.6079002040631856,0.256706144346594,0.218490581939236,0.218490581939236,0.218490581939236,0.244965491160064,0.13142252259588,0.2027566468328689,0.264083735459356,0.143090364906128,0.8569096350938721,0.131434527008322,0.201364904607496,0.40070117888274154,0.7920173855591479,0.4694689348932109,0.0566978073661983,0.12180152001884,0.943347207637688,0.601733422512842,0.0349551606885458,0.8197504105674741,0.604266282034921,0.0255947378996658,0
0.496611904645834,0.553041866550371,0.542266716633653,0.6156185589299361,0.615841969472031,0.207612106488511,0.1797227255488599,0.1797227255488599,0.1797227255488599,0.21858750118181,0.0982004722742448,0.175491451382089,0.264236038262194,0.0359161955437313,0.964083804456269,0.0981402771670982,0.1744438579292659,0.394247077180525,0.868824704429615,0.520326913584665,0.196559175261154,0.0391410186941526,0.9355294681158342,0.616938758396308,0.0108917322285392,0.808509664218297,0.615618800427881,0.105296493009128,0
0.524399161507337,0.559692542520715,0.576369184645859,0.604916473284423,0.604916473284423,0.192934507541249,0.165437613248494,0.165437613248494,0.1654797522228309,0.2218965680249599,0.1031674945037049,0.17631995179634,0.2642772221833689,0.0974695407685098,0.90253045923149,0.103188561564642,0.175326144333007,0.39473327152258,0.807798676128452,0.378099566500217,0.136791578171888,0.0779317832819622,0.927562793955828,0.5934303277134606,0.0264531054898559,0.8112312265019991,0.604918137850586,0.0390299368189835,0
0.4991468824647779,0.545191888355866,0.547138497778254,0.608073048040473,0.608238804249124,0.0087053345480311,0.1772786650372929,0.1772786650372929,0.1772786650372929,0.218965680249598,0.102353228564449,0.174286359870453,0.264024679270501,0.1407322308552769,0.8592677691447229,0.102341752568925,0.173290098785914,0.3931729268899389,0.757259878208932,0.27307573105317,0.0685889690195019,0.104434533156184,0.934226915183838,0.615148096729593,0.0450898243516179,0.803660821391408,0.608074215247691,0.0260821188443884,0
0.498171890995954,0.558111644134322,0.542266716633653,0.5965277677683449,0.596585422101789,0.308229577892499,0.2101049260461,0.2101049260461,0.2101049260461,0.235227380164508,0.12368699617295,0.1926640054229119,0.264033226876782,0.166218218097167,0.833781781902833,0.1232758480303549,0.191395822336174,0.414949910675923,0.8260062651727199,0.297214257209626,0.0158518794143408,0.109173078083937,0.937373159666636,0.6682426814664711,0.0271692829511806,0.81052001353675,0.596529242111845,0.0215269258543793,0
0.506264320187198,0.5599105974705629,0.5540446490711489,0.6078496374983791,0.6078496374983791,0.181293653203766,0.2133917660444139,0.2133917660444139,0.2133917660444139,0.228325612177366,0.111798713459816,0.185584092792046,0.264408544498061,0.0869788674910058,0.913021132508994,0.1117217906753299,0.182497549204434,0.3967345831166189,0.832340276605359,0.35362434301404,0.11223822448296,0.0831994259951189,0.939612686449381,0.678337940800927,0.0229164265879435,0.81180790121152,0.607845915893622,0.0440094471642285,0
0.4382099156632379,0.4932948102921939,0.484768991916055,0.6197624641462111,0.619784084521253,0.0,0.164594833761746,0.164594833761746,0.164594833761746,0.20629668147868,0.0933963032326358,0.163666490924155,0.264351819474555,0.0573207969283792,0.9426792030716208,0.0934095461429479,0.1627102028504639,0.391069853689424,0.83582929537204,0.296149626287463,0.1619669704445709,0.0580897412924631,0.923583751795918,0.569684652187881,0.0181816681014963,0.772422742321482,0.619757291305666,0.0672866775036423,0
